,MovieID,Rating,Title,Genres
1121,1341,2.849056603773585,Burnt Offerings (1976),Horror
2143,2535,2.8487394957983194,Earthquake (1974),Action
2980,3509,2.847826086956522,Black and White (1999),Drama
3206,3765,2.847826086956522,The Hot Spot (1990),Drama|Romance
1311,1581,2.847457627118644,Out to Sea (1997),Comedy
1835,2190,2.8461538461538463,Why Do Fools Fall In Love? (1998),Drama
1511,1850,2.8461538461538463,"I Love You, Don't Touch Me! (1998)",Drama|Romance
2538,2978,2.8446601941747574,Three to Tango (1999),Comedy|Romance
2140,2532,2.8435754189944134,Conquest of the Planet of the Apes (1972),Action|Sci-Fi
239,259,2.843137254901961,Kiss of Death (1995),Crime|Drama|Thriller
875,1043,2.8425925925925926,To Gillian on Her 37th Birthday (1996),Drama|Romance
177,195,2.841463414634146,Something to Talk About (1995),Comedy|Drama|Romance
2338,2758,2.838709677419355,Plenty (1985),Drama
2877,3395,2.8363636363636364,Nadine (1987),Comedy
2107,2497,2.835294117647059,Message in a Bottle (1999),Romance
2151,2545,2.8333333333333335,Relax... It's Just Sex (1998),Comedy
1220,1458,2.8333333333333335,Touch (1997),Romance
1293,1551,2.8333333333333335,Buddy (1997),Adventure|Children's|Drama
636,732,2.8333333333333335,Original Gangstas (1996),Crime
1702,2055,2.8333333333333335,Hot Lead and Cold Feet (1978),Comedy|Western
2225,2638,2.8333333333333335,The Mummy's Tomb (1942),Horror
3218,3778,2.8333333333333335,On Our Merry Way (1948),Comedy|Drama
3309,3878,2.8333333333333335,X: The Unknown (1956),Sci-Fi
2139,2531,2.8333333333333335,Battle for the Planet of the Apes (1973),Action|Sci-Fi
2195,2602,2.8333333333333335,Mighty Peking Man (Hsing hsing wang) (1977),Adventure|Sci-Fi
423,459,2.832167832167832,The Getaway (1994),Action
1788,2142,2.8308457711442787,An American Tail: Fievel Goes West (1991),Animation|Children's|Comedy
2044,2429,2.827777777777778,Mighty Joe Young (1998),Adventure|Children's|Drama
730,879,2.827004219409283,The Relic (1997),Horror
3058,3600,2.8264462809917354,Blue Hawaii (1961),Comedy|Musical
2017,2402,2.825436408977556,Rambo: First Blood Part II (1985),Action|War
1230,1473,2.825,Best Men (1997),Action|Comedy|Crime|Drama
3269,3834,2.8238636363636362,Bronco Billy (1980),Adventure|Drama|Romance
178,196,2.8236363636363637,Species (1995),Horror|Sci-Fi
3199,3757,2.823529411764706,Asylum (1972),Horror
534,575,2.822429906542056,The Little Rascals (1994),Children's|Comedy
36,38,2.8214285714285716,It Takes Two (1995),Comedy
2436,2864,2.8214285714285716,Splendor (1999),Comedy
340,366,2.8207171314741037,Wes Craven's New Nightmare (1994),Horror
3213,3773,2.818713450292398,House Party (1990),Comedy
1283,1539,2.8181818181818183,Twin Town (1997),Comedy|Crime
1367,1646,2.8181818181818183,Rocket Man (1997),Comedy
2521,2961,2.817857142857143,The Story of Us (1999),Comedy|Drama
1204,1438,2.8161993769470404,Dante's Peak (1997),Action|Thriller
2331,2751,2.814814814814815,From the Hip (1987),Comedy
218,238,2.8125,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children's
450,486,2.8125,Life with Mikey (1993),Comedy
123,135,2.81203007518797,Down Periscope (1996),Comedy
1570,1920,2.8104395604395602,Small Soldiers (1998),Animation|Children's|Fantasy|War
921,1100,2.807142857142857,Days of Thunder (1990),Action|Romance
2836,3340,2.8028169014084505,Bride of the Monster (1956),Horror|Sci-Fi
3342,3918,2.802395209580838,Hellbound: Hellraiser II (1988),Horror
366,392,2.8,The Secret Adventures of Tom Thumb (1993),Adventure|Children's
2421,2849,2.8,Queens Logic (1991),Comedy|Drama
1836,2191,2.8,A Merry War (1997),Comedy
2030,2415,2.8,Violets Are Blue... (1986),Drama|Romance
2058,2445,2.7972972972972974,At First Sight (1999),Drama
443,479,2.7969924812030076,Judgment Night (1993),Action
2453,2882,2.7966101694915255,Jakob the Liar (1999),Drama
1884,2260,2.795918367346939,Wisdom (1986),Action|Crime
430,466,2.7958115183246073,Hot Shots! Part Deux (1993),Action|Comedy|War
3243,3805,2.7941176470588234,Knightriders (1981),Action|Adventure|Drama
913,1091,2.7935656836461127,Weekend at Bernie's (1989),Comedy
398,433,2.7916666666666665,Clean Slate (1994),Comedy
632,725,2.791208791208791,The Great White Hype (1996),Comedy
1966,2350,2.789473684210526,Heart Condition (1990),Comedy
2915,3436,2.7890625,Dying Young (1991),Drama|Romance
655,761,2.7886178861788617,The Phantom (1996),Adventure
3326,3900,2.787878787878788,Crime and Punishment in Suburbia (2000),Comedy|Drama
42,44,2.787781350482315,Mortal Kombat (1995),Action|Adventure
3043,3581,2.7857142857142856,Human Traffic (1999),Drama
1800,2154,2.7857142857142856,How Stella Got Her Groove Back (1998),Drama|Romance
3310,3879,2.7847222222222223,The Art of War (2000),Action
132,148,2.782608695652174,An Awfully Big Adventure (1995),Drama
428,464,2.7824074074074074,Hard Target (1993),Action|Adventure|Crime|Thriller
2458,2888,2.7815126050420167,Drive Me Crazy (1999),Comedy|Romance
2885,3403,2.78125,Raise the Titanic (1980),Drama|Thriller
1970,2354,2.780141843971631,The Rugrats Movie (1998),Animation|Children's|Comedy
1158,1382,2.779527559055118,Marked for Death (1990),Action|Drama
1536,1881,2.7794117647058822,Quest for Camelot (1998),Adventure|Animation|Children's|Fantasy
1386,1667,2.7787610619469025,Mad City (1997),Action|Drama
2118,2509,2.7777777777777777,Eight Days a Week (1997),Comedy
2150,2544,2.7777777777777777,"School of Flesh, The (L' École de la chair) (1998)",Drama
2940,3465,2.7777777777777777,That's Life! (1986),Drama
1313,1583,2.7777777777777777,A Simple Wish (1997),Children's|Fantasy
3087,3636,2.7777777777777777,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama
2043,2428,2.7777777777777777,The Faculty (1998),Horror|Sci-Fi
2428,2856,2.7777777777777777,I Saw What You Did (1965),Thriller
1979,2364,2.7768595041322315,Godzilla (Gojira) (1984),Action|Sci-Fi
559,609,2.7761194029850746,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's
1868,2241,2.7751937984496124,Class (1983),Comedy
2002,2387,2.774193548387097,Very Bad Things (1998),Comedy|Crime
2243,2656,2.774193548387097,Tarantula (1955),Horror|Sci-Fi
2935,3459,2.774193548387097,Gothic (1986),Drama|Horror
1431,1726,2.7737226277372264,The Postman (1997),Drama
1682,2034,2.772881355932203,The Black Hole (1979),Sci-Fi
1217,1455,2.772727272727273,Hotel de Love (1996),Comedy|Romance
1980,2365,2.7720588235294117,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi
2081,2468,2.770053475935829,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller
1201,1432,2.77,Metro (1997),Action
855,1021,2.769230769230769,Angels in the Outfield (1994),Children's|Comedy
3019,3553,2.768292682926829,Gossip (2000),Drama|Thriller
2818,3316,2.7681660899653977,Reindeer Games (2000),Action|Thriller
114,122,2.768041237113402,Boomerang (1992),Comedy|Romance
3044,3584,2.7674418604651163,Breathless (1983),Action|Drama|Romance|Thriller
1189,1417,2.7674418604651163,The Portrait of a Lady (1996),Drama
1206,1440,2.765432098765432,Amos & Andrew (1993),Comedy
1833,2188,2.7644787644787643,54 (1998),Drama
1444,1746,2.7636363636363637,Senseless (1998),Comedy
2823,3324,2.763157894736842,Drowning Mona (2000),Comedy
169,186,2.7630331753554502,Nine Months (1995),Comedy
2691,3146,2.762987012987013,Deuce Bigalow: Male Gigolo (1999),Comedy
2240,2653,2.761904761904762,Son of Dracula (1943),Horror
2741,3208,2.7613636363636362,Loaded Weapon 1 (1993),Action|Comedy
3262,3825,2.7611940298507465,Coyote Ugly (2000),Drama
1238,1483,2.7588652482269502,Crash (1996),Drama|Thriller
271,295,2.7586206896551726,A Pyromaniac's Love Story (1995),Comedy|Romance
3200,3758,2.7583333333333333,Communion (1989),Drama|Sci-Fi|Thriller
2237,2650,2.757575757575758,The Ghost of Frankenstein (1942),Horror
1982,2367,2.7572815533980584,King Kong (1976),Action|Adventure|Horror
1396,1677,2.7567567567567566,Critical Care (1997),Comedy
463,499,2.7551020408163267,Mr. Wonderful (1993),Comedy|Romance
3276,3841,2.7549019607843137,Air America (1990),Action|Comedy
2372,2793,2.7547169811320753,An American Werewolf in Paris (1997),Comedy|Horror
1632,1983,2.753846153846154,Halloween II (1981),Horror
1334,1604,2.753846153846154,Money Talks (1997),Action|Comedy
2775,3258,2.752212389380531,Death Becomes Her (1992),Comedy
3008,3540,2.75,Passion of Mind (1999),Romance|Thriller
3092,3641,2.75,A Woman of Paris (1923),Drama
56,59,2.75,"Confessional, The (Le Confessionnal) (1995)",Drama|Mystery
257,278,2.75,Miami Rhapsody (1995),Comedy
2217,2629,2.75,The Love Letter (1999),Comedy|Romance
1149,1373,2.7487765089722673,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi
1648,1999,2.748031496062992,The Exorcist III (1990),Horror
1338,1609,2.7454545454545456,187 (1997),Drama
1773,2126,2.7454545454545456,Snake Eyes (1998),Action|Crime|Mystery|Thriller
361,387,2.7450980392156863,A Low Down Dirty Shame (1994),Action|Comedy
2467,2898,2.7450980392156863,The Dark Half (1993),Horror|Mystery
462,498,2.74468085106383,Mr. Jones (1993),Drama|Romance
2161,2558,2.74468085106383,Forces of Nature (1999),Comedy|Romance
427,463,2.74468085106383,Guilty as Sin (1993),Crime|Drama|Thriller
2101,2491,2.739130434782609,Simply Irresistible (1999),Comedy|Romance
1893,2269,2.737327188940092,Indecent Proposal (1993),Drama
884,1055,2.736842105263158,Shadow Conspiracy (1997),Thriller
1457,1762,2.73568281938326,Deep Rising (1998),Action|Horror|Sci-Fi
3133,3688,2.734513274336283,Porky's (1981),Comedy
2186,2589,2.734375,Friends & Lovers (1999),Comedy|Drama|Romance
496,533,2.7339901477832513,The Shadow (1994),Action
160,177,2.7338129496402876,Lord of Illusions (1995),Horror
3313,3883,2.7333333333333334,Catfish in Black Bean Sauce (2000),Comedy|Drama
3325,3898,2.7333333333333334,Bait (2000),Action|Comedy
2790,3273,2.733102253032929,Scream 3 (2000),Horror|Mystery|Thriller
141,157,2.732620320855615,Canadian Bacon (1994),Comedy|War
304,330,2.7315436241610738,Tales from the Hood (1995),Comedy|Horror
1768,2121,2.730612244897959,Cujo (1983),Horror|Thriller
670,784,2.72987012987013,The Cable Guy (1996),Comedy
3055,3597,2.72972972972973,Whipped (2000),Comedy
3,4,2.7294117647058824,Waiting to Exhale (1995),Comedy|Drama
2800,3287,2.7286821705426356,The Tigger Movie (2000),Animation|Children's
246,267,2.7285714285714286,Major Payne (1994),Comedy
2957,3484,2.728476821192053,The Skulls (2000),Thriller
3221,3782,2.727272727272727,Shaft's Big Score! (1972),Action|Crime
1522,1864,2.727272727272727,Sour Grapes (1998),Comedy
2666,3116,2.727272727272727,Miss Julie (1999),Drama
845,1011,2.725925925925926,Herbie Rides Again (1974),Adventure|Children's|Comedy
2197,2606,2.7246376811594204,Idle Hands (1999),Comedy|Horror
2869,3387,2.722543352601156,Who's Harry Crumb? (1989),Comedy
1351,1624,2.72,A Thousand Acres (1997),Drama
1331,1601,2.72,Hoodlum (1997),Crime|Drama|Film-Noir
2617,3063,2.7194244604316546,Poison Ivy (1992),Thriller
2870,3388,2.7181208053691277,Harry and the Hendersons (1987),Comedy
1900,2279,2.7168141592920354,Urban Legend (1998),Horror|Thriller
1883,2259,2.716417910447761,Blame It on Rio (1984),Comedy|Romance
2345,2765,2.7142857142857144,The Acid House (1998),Comedy|Drama
1263,1514,2.7142857142857144,Temptress Moon (Feng Yue) (1996),Romance
1873,2246,2.7142857142857144,Stars and Bars (1988),Comedy
2422,2850,2.7142857142857144,Public Access (1993),Drama|Thriller
2286,2705,2.7142857142857144,"Late August, Early September (Fin août, début septembre) (1998)",Drama
2971,3500,2.711864406779661,Mr. Saturday Night (1992),Comedy|Drama
733,882,2.711864406779661,The Trigger Effect (1996),Drama|Thriller
1328,1598,2.7117117117117115,Desperate Measures (1998),Crime|Drama|Thriller
220,240,2.7111111111111112,Hideaway (1995),Thriller
2871,3389,2.710526315789474,Let's Get Harry (1986),Action|Adventure
3270,3835,2.707865168539326,The Crush (1993),Thriller
675,798,2.7058823529411766,Daylight (1996),Action|Adventure|Thriller
436,472,2.7045454545454546,I'll Do Anything (1994),Comedy|Drama
1292,1550,2.704225352112676,Trial and Error (1997),Comedy|Romance
519,558,2.7037037037037037,The Pagemaster (1994),Action|Adventure|Animation|Children's|Fantasy
1640,1991,2.702928870292887,Child's Play (1988),Horror
2798,3285,2.702127659574468,The Beach (2000),Adventure|Drama
3319,3892,2.7,Anatomy (Anatomie) (2000),Horror
3138,3693,2.697802197802198,The Toxic Avenger (1985),Comedy|Horror
2932,3454,2.697674418604651,Whatever It Takes (2000),Comedy|Romance
255,276,2.692982456140351,Milk Money (1994),Comedy|Romance
2261,2674,2.6923076923076925,The Loss of Sexual Innocence (1999),Drama
665,779,2.6923076923076925,'Til There Was You (1997),Drama|Romance
3297,3864,2.6923076923076925,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi
1675,2026,2.68944099378882,Disturbing Behavior (1998),Horror|Thriller
2754,3225,2.6885245901639343,Down to You (2000),Comedy|Romance
1754,2107,2.6884422110552766,Halloween: H20 (1998),Horror|Thriller
1502,1837,2.6875,The Odd Couple II (1998),Comedy
440,476,2.6857142857142855,The Inkwell (1994),Comedy|Drama
1384,1665,2.685,Bean (1997),Comedy
1291,1549,2.6842105263157894,Rough Magic (1995),Drama|Romance
310,336,2.6842105263157894,The Walking Dead (1995),Drama|War
2469,2900,2.6832298136645965,Monkey Shines (1988),Horror|Sci-Fi
2206,2616,2.6826923076923075,Dick Tracy (1990),Action|Crime
2444,2873,2.6818181818181817,Lulu on the Bridge (1998),Drama|Mystery|Romance
3333,3909,2.681159420289855,Woman on Top (2000),Comedy|Romance
1222,1460,2.6808510638297873,That Darn Cat! (1997),Children's|Comedy|Mystery
2510,2945,2.6785714285714284,Mike's Murder (1984),Mystery
626,716,2.6785714285714284,Switchblade Sisters (1975),Crime
2917,3438,2.6779026217228465,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy
2335,2755,2.6774193548387095,Light of Day (1987),Drama
2036,2421,2.6771488469601676,"The Karate Kid, Part II (1986)",Action|Adventure|Drama
1656,2007,2.6769230769230767,Polish Wedding (1998),Comedy
1815,2169,2.6769230769230767,Dead Man on Campus (1998),Comedy
582,640,2.676056338028169,Diabolique (1996),Drama|Thriller
1443,1744,2.675324675324675,Firestorm (1998),Action|Adventure|Thriller
505,542,2.674757281553398,Son in Law (1993),Comedy
207,227,2.6744186046511627,Drop Zone (1994),Action
2876,3394,2.6714285714285713,Blind Date (1987),Comedy|Romance
2910,3431,2.6705882352941175,Death Wish II (1982),Action|Drama
1688,2041,2.668965517241379,Condorman (1981),Action|Adventure|Children's|Comedy
2175,2574,2.6683417085427137,The Out-of-Towners (1999),Comedy
2014,2399,2.6681614349775784,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy
1493,1825,2.6666666666666665,The Player's Club (1998),Action|Drama
3290,3857,2.6666666666666665,Bless the Child (2000),Thriller
2833,3335,2.6666666666666665,Jail Bait (1954),Crime|Drama
1277,1532,2.6666666666666665,Sprung (1997),Comedy
3098,3648,2.6666666666666665,The Abominable Snowman (1957),Horror|Sci-Fi
2224,2637,2.6666666666666665,The Mummy's Hand (1940),Horror
1110,1329,2.6666666666666665,Blood For Dracula (Andy Warhol's Dracula) (1974),Horror
822,984,2.6666666666666665,The Pompatus of Love (1996),Comedy|Drama
286,310,2.6666666666666665,Rent-a-Kid (1995),Comedy
564,614,2.6666666666666665,Loaded (1994),Drama|Thriller
1464,1779,2.6635859519408505,Sphere (1998),Adventure|Sci-Fi|Thriller
838,1004,2.6633663366336635,The Glimmer Man (1996),Action|Thriller
1665,2016,2.6605504587155964,The Apple Dumpling Gang Rides Again (1979),Children's|Comedy|Western
871,1037,2.6601626016260163,The Lawnmower Man (1992),Action|Sci-Fi|Thriller
1335,1605,2.659090909090909,Excess Baggage (1997),Adventure|Romance
8,9,2.656862745098039,Sudden Death (1995),Action
2369,2790,2.6557377049180326,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror
379,414,2.6555555555555554,The Air Up There (1994),Comedy
1449,1752,2.6553398058252426,Hard Rain (1998),Action|Thriller
448,484,2.6551724137931036,Lassie (1994),Adventure|Children's
700,836,2.654008438818565,Chain Reaction (1996),Action|Adventure|Thriller
290,315,2.65359477124183,The Specialist (1994),Action
401,436,2.652482269503546,Color of Night (1994),Drama|Thriller
2793,3276,2.652173913043478,Gun Shy (2000),Comedy
2004,2389,2.6515151515151514,Psycho (1998),Crime|Horror|Thriller
236,256,2.6513761467889907,Junior (1994),Comedy|Sci-Fi
2447,2876,2.6511627906976742,Thumbelina (1994),Animation|Children's
3327,3901,2.650943396226415,Duets (2000),Comedy|Drama
1382,1662,2.65,Gang Related (1997),Crime
3039,3577,2.65,Two Moon Juction (1988),Drama
2962,3490,2.6470588235294117,Horror Express (1972),Horror
2321,2740,2.6470588235294117,The Kindred (1986),Horror
2064,2451,2.646017699115044,The Gate (1987),Horror
611,694,2.645390070921986,The Substitute (1996),Action
2026,2411,2.6453333333333333,Rocky IV (1985),Action|Drama
507,544,2.643410852713178,Striking Distance (1993),Action
426,462,2.642857142857143,A Good Man in Africa (1994),Action|Adventure
137,153,2.642213642213642,Batman Forever (1995),Action|Adventure|Comedy|Crime
1619,1970,2.6417910447761193,A Nightmare on Elm Street 3: Dream Warriors (1987),Horror
3258,3821,2.6411290322580645,Nutty Professor II: The Klumps (2000),Comedy
3205,3764,2.6408163265306124,F/X 2 (1992),Action|Crime|Thriller
1461,1771,2.6382978723404253,Night Flier (1997),Horror
3345,3921,2.6382978723404253,Beach Party (1963),Comedy
3274,3839,2.6382978723404253,Phantasm IV: Oblivion (1998),Horror
183,201,2.6363636363636362,Three Wishes (1995),Drama
1574,1924,2.6345381526104417,Plan 9 from Outer Space (1958),Horror|Sci-Fi
3277,3843,2.6333333333333333,Sleepaway Camp (1983),Horror
2385,2806,2.6331658291457285,Teaching Mrs. Tingle (1999),Comedy|Thriller
1689,2042,2.6321243523316062,D2: The Mighty Ducks (1994),Children's|Comedy
658,765,2.6315789473684212,Jack (1996),Comedy|Drama
1927,2307,2.6315789473684212,One Tough Cop (1998),Action|Drama
1271,1523,2.6315789473684212,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance
1365,1644,2.6315789473684212,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller
190,208,2.6313364055299537,Waterworld (1995),Action|Adventure
2129,2521,2.630952380952381,Airport 1975 (1974),Drama
2663,3113,2.629432624113475,End of Days (1999),Action|Thriller
2084,2471,2.6280193236714977,Crocodile Dundee II (1988),Adventure|Comedy
1935,2317,2.625,The Alarmist (1997),Comedy
199,217,2.625,The Babysitter (1995),Drama|Thriller
2077,2464,2.625,Trick or Treat (1986),Horror
403,438,2.625,The Cowboy Way (1994),Action|Comedy
2464,2894,2.625,Romance (1999),Drama|Romance
2392,2814,2.625,The Bat (1959),Horror
732,881,2.6233766233766236,First Kid (1996),Children's|Comedy
2708,3165,2.622950819672131,Boiling Point (1993),Action|Drama
1321,1591,2.6210526315789475,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
2254,2667,2.6206896551724137,The Mole People (1956),Sci-Fi
602,673,2.619893428063943,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy
3273,3838,2.619047619047619,Phantasm III: Lord of the Dead (1994),Horror
516,554,2.6153846153846154,Trial by Jury (1994),Thriller
581,639,2.6153846153846154,Girl 6 (1996),Comedy
376,411,2.6153846153846154,You So Crazy (1994),Comedy
301,327,2.6145251396648046,Tank Girl (1995),Action|Comedy|Musical|Sci-Fi
451,487,2.6129032258064515,Lightning Jack (1994),Comedy|Western
1254,1501,2.611111111111111,Keys to Tulsa (1997),Crime
409,445,2.61,Fatal Instinct (1993),Comedy
2191,2597,2.609375,Lost & Found (1999),Comedy|Romance
1880,2255,2.607594936708861,Young Doctors in Love (1982),Comedy
1809,2163,2.6067961165048543,Attack of the Killer Tomatoes! (1980),Comedy|Horror
400,435,2.6060037523452158,Coneheads (1993),Comedy|Sci-Fi
75,79,2.6052631578947367,The Juror (1996),Drama|Thriller
2718,3177,2.6011904761904763,Next Friday (1999),Comedy
2362,2783,2.6,The Tomb of Ligeia (1965),Horror
1804,2158,2.6,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime|Horror
389,424,2.6,Blue Chips (1994),Drama
2840,3344,2.6,Blood Feast (1963),Horror
230,250,2.6,Heavyweights (1994),Children's|Comedy
1385,1666,2.6,Hugo Pool (1997),Romance
674,793,2.6,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama
828,992,2.6,The Rich Man's Wife (1996),Thriller
360,386,2.6,S.F.W. (1994),Drama
2863,3374,2.6,Daughters of the Dust (1992),Drama
3187,3743,2.5974025974025974,Boys and Girls (2000),Comedy|Romance
2110,2500,2.596638655462185,Jawbreaker (1999),Comedy
3120,3674,2.595744680851064,For the Love of Benji (1977),Adventure|Children's
2846,3354,2.5952080706179066,Mission to Mars (2000),Sci-Fi
1735,2088,2.59447983014862,Popeye (1980),Adventure|Comedy|Musical
2393,2815,2.5940959409594098,Iron Eagle (1986),Action|War
569,619,2.59375,Ed (1996),Comedy
2162,2559,2.5925925925925926,The King and I (1999),Animation|Children's
2982,3511,2.590909090909091,Ready to Rumble (2000),Comedy
1888,2264,2.5903614457831323,We're No Angels (1989),Drama
3346,3922,2.58974358974359,Bikini Beach (1964),Comedy
419,455,2.5894736842105264,Free Willy (1993),Adventure|Children's|Drama
706,842,2.589403973509934,Tales from the Crypt Presents: Bordello of Blood (1996),Horror
1163,1388,2.5891891891891894,Jaws 2 (1978),Action|Horror
3220,3781,2.586206896551724,Shaft in Africa (1973),Action|Crime
1497,1831,2.5847076461769114,Lost in Space (1998),Action|Sci-Fi|Thriller
2434,2862,2.5842696629213484,Caligula (1980),Drama
3150,3705,2.5842105263157893,Bird on a Wire (1990),Action|Adventure|Romance|Thriller
3166,3721,2.5833333333333335,Trixie (1999),Comedy
734,885,2.5813953488372094,Bogus (1996),Children's|Drama|Fantasy
397,432,2.579081632653061,City Slickers II: The Legend of Curly's Gold (1994),Comedy|Western
3347,3923,2.576923076923077,Return of the Fly (1959),Horror|Sci-Fi
155,172,2.576419213973799,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller
2000,2385,2.5753424657534247,Home Fries (1998),Comedy|Romance
1223,1461,2.574074074074074,Vegas Vacation (1997),Comedy
826,990,2.574074074074074,Maximum Risk (1996),Action|Adventure|Thriller
3136,3691,2.5714285714285716,Private School (1983),Comedy
1510,1849,2.5714285714285716,Prince Valiant (1997),Adventure
1476,1798,2.5714285714285716,Hush (1998),Thriller
1425,1718,2.5714285714285716,Stranger in the House (1997),Thriller
686,809,2.5714285714285716,Fled (1996),Action|Adventure
2455,2884,2.5714285714285716,Dog Park (1998),Comedy|Romance
643,743,2.5700934579439254,Spy Hard (1996),Comedy
1244,1489,2.5675675675675675,Cats Don't Dance (1997),Animation|Children's|Musical
590,656,2.5641025641025643,Eddie (1996),Comedy
1879,2253,2.5636363636363635,Toys (1992),Action|Comedy|Fantasy
2990,3520,2.5625,How to Stuff a Wild Bikini (1965),Comedy
1228,1468,2.5625,Booty Call (1997),Comedy|Romance
51,54,2.5609756097560976,The Big Green (1995),Children's|Comedy
691,818,2.560846560846561,A Very Brady Sequel (1996),Comedy
704,840,2.56,House Arrest (1996),Comedy
1264,1515,2.5580110497237567,Volcano (1997),Drama|Thriller
1698,2051,2.5544554455445545,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy
3141,3696,2.5538461538461537,Night of the Creeps (1986),Comedy|Horror|Sci-Fi
2867,3385,2.5531914893617023,Volunteers (1985),Comedy
1417,1702,2.552980132450331,Flubber (1997),Children's|Comedy|Fantasy
613,697,2.552941176470588,Feeling Minnesota (1996),Drama|Romance
1816,2170,2.5528455284552845,Wrongfully Accused (1998),Action|Comedy
668,782,2.5517241379310347,The Fan (1996),Thriller
2357,2778,2.5517241379310347,Never Talk to Strangers (1995),Thriller
1410,1692,2.55,Alien Escape (1995),Horror|Sci-Fi
2388,2809,2.55,Love Stinks (1999),Comedy
1793,2147,2.54978354978355,The Clan of the Cave Bear (1986),Drama
1453,1756,2.549019607843137,The Prophecy II (1998),Horror
510,548,2.5474452554744524,Terminal Velocity (1994),Action
1200,1431,2.5474137931034484,Beverly Hills Ninja (1997),Action|Comedy
306,332,2.546583850931677,Village of the Damned (1995),Horror|Sci-Fi
3275,3840,2.544642857142857,Pumpkinhead (1988),Horror
579,637,2.5428571428571427,Sgt. Bilko (1996),Comedy
2059,2446,2.5396825396825395,In Dreams (1999),Thriller
2765,3248,2.5396039603960396,Sister Act 2: Back in the Habit (1993),Comedy
3207,3766,2.5392670157068062,Missing in Action (1984),Action|War
1387,1668,2.5384615384615383,One Night Stand (1997),Drama
1691,2044,2.5384615384615383,The Devil and Max Devlin (1981),Comedy
1697,2050,2.5384615384615383,Herbie Goes Bananas (1980),Adventure|Children's|Comedy
3263,3826,2.5382716049382714,Hollow Man (2000),Horror|Sci-Fi|Thriller
254,275,2.5375,Mixed Nuts (1994),Comedy
19,20,2.5375,Money Train (1995),Action
2409,2835,2.5357142857142856,Chill Factor (1999),Action|Thriller
1361,1640,2.5357142857142856,How to Be a Player (1997),Comedy
3268,3833,2.5357142857142856,The Brain That Wouldn't Die (1962),Horror|Sci-Fi
3242,3804,2.5348837209302326,H.O.T.S. (1979),Comedy
2255,2668,2.5347985347985347,Swamp Thing (1982),Horror|Sci-Fi
3054,3596,2.533333333333333,Screwed (2000),Comedy
1657,2008,2.533333333333333,"This World, Then the Fireworks (1996)",Crime|Drama|Film-Noir
378,413,2.5306122448979593,Airheads (1994),Comedy
2142,2534,2.5294117647058822,Avalanche (1978),Action
3064,3610,2.5294117647058822,Roustabout (1964),Musical
2023,2408,2.528957528957529,Cocoon: The Return (1988),Comedy|Sci-Fi
2574,3017,2.5288461538461537,Creepshow 2 (1987),Horror
642,742,2.528735632183908,Thinner (1996),Horror|Thriller
1196,1426,2.5217391304347827,Zeus and Roxanne (1997),Children's
1353,1626,2.5185185185185186,Fire Down Below (1997),Action|Drama|Thriller
1320,1590,2.5180722891566263,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller
2882,3400,2.5172413793103448,We're Back! A Dinosaur's Story (1993),Animation|Children's
383,418,2.5172413793103448,Being Human (1993),Drama
492,528,2.514705882352941,The Scout (1994),Drama
1653,2004,2.513440860215054,Gremlins 2: The New Batch (1990),Comedy|Horror
2387,2808,2.512,Universal Soldier (1992),Action|Sci-Fi
1907,2286,2.511627906976744,The Fiendish Plot of Dr. Fu Manchu (1980),Comedy
711,849,2.5107632093933465,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
689,813,2.5106382978723403,Larger Than Life (1996),Comedy
449,485,2.508,Last Action Hero (1993),Action|Comedy
385,420,2.5056818181818183,Beverly Hills Cop III (1994),Action|Comedy
281,305,2.5039370078740157,Ready to Wear (Pret-A-Porter) (1994),Comedy
2761,3243,2.5017064846416384,Encino Man (1992),Comedy
2294,2713,2.501187648456057,Lake Placid (1999),Horror|Thriller
2618,3064,2.5,Poison Ivy: New Seduction (1997),Thriller
184,202,2.5,Total Eclipse (1995),Drama|Romance
1843,2200,2.5,Under Capricorn (1949),Drama
1466,1782,2.5,Little City (1998),Comedy|Romance
623,711,2.5,Flipper (1996),Adventure|Children's
1710,2063,2.5,Seventh Heaven (Le Septième ciel) (1997),Drama|Romance
